date;vac_statut;nb_PCR;nb_PCR_sympt;nb_PCR+;nb_PCR+_sympt;HC;HC_PCR+;SC;SC_PCR+;DC;DC_PCR+;effectif
2022-03-06;Complet - avec rappel de moins de 3 mois;16522.76;2363.08;2210.61;1004.73;146.28;109.92;15.24;12.63;16.52;13.17;28359272.95
2022-03-07;Primo dose efficace;1785.38;302.7;308.33;141.19;13.52;11.3;0.36;0.26;0.42;0.29;776229.76
2022-03-08;Primo dose récente;147.56;22.13;22.41;8.91;1.23;1.2;0.0;0.0;0.0;0.0;35896.87
2022-03-08;Complet de moins de 3 mois - sans rappel;5049.69;1128.05;878.86;480.7;25.63;19.24;4.65;4.33;4.78;4.49;2024383.38
2022-03-09;Complet entre 3 mois et 6 mois - sans rappel;8257.77;1995.51;1652.59;892.23;53.46;39.46;8.18;7.86;7.31;6.03;3849833.0
2022-03-09;Complet de 6 mois ou plus - sans rappel;15471.17;3532.25;2480.41;1403.43;77.87;61.05;6.98;6.57;18.39;16.53;8197112.09
2022-03-09;Complet - avec rappel de 6 mois ou plus;655.9;80.21;107.98;37.68;9.18;8.66;0.31;0.2;0.2;0.17;186475.82
2022-03-10;Complet - avec rappel entre 3 mois et 6 mois;30017.73;6238.83;6155.45;3113.6;268.08;207.89;31.52;25.39;34.29;30.46;11974278.49
2022-03-11;Primo dose efficace;1273.85;242.32;199.69;96.97;14.93;12.33;1.11;1.02;0.77;0.21;759827.22
2022-03-11;Complet de moins de 3 mois - sans rappel;4783.94;1165.68;906.380000000001;502.05;29.76;23.32;0.64;0.34;1.76;1.56;1948571.07
2022-03-11;Complet entre 3 mois et 6 mois - sans rappel;7185.65;1755.17;1478.01;795.84;51.87;39.05;3.34;1.81;11.17;8.52;3671811.78
2022-03-12;Primo dose récente;99.32;15.26;11.34;7.32;0.23;0.2;0.0;0.0;0.0;0.0;27415.14
2022-03-12;Primo dose efficace;997.26;139.78;123.93;48.13;11.34;9.04;2.33;2.26;1.99;1.36;755684.8
2022-03-12;Complet entre 3 mois et 6 mois - sans rappel;5729.58;996.67;939.59;445.59;46.68;35.23;1.4;1.06;10.53;9.84;3583370.91
2022-03-12;Complet de 6 mois ou plus - sans rappel;11825.08;1964.01;1643.21;832.52;56.04;43.75;8.46;7.59;12.4;10.95;8457669.71
2022-03-12;Complet - avec rappel entre 3 mois et 6 mois;32974.68;4498.94;4746.11;2257.95;193.71;156.78;25.99;22.29;40.17;25.85;13424065.99
2022-03-13;Non-vaccinés;6819.68;1580.1;1174.19;493.92;140.67;105.12;29.09;24.97;29.87;23.05;14003328.65
2022-03-13;Complet entre 3 mois et 6 mois - sans rappel;2049.88;300.81;279.67;123.06;41.65;31.0;3.75;3.55;5.39;3.54;3493614.93
2022-03-13;Complet - avec rappel de moins de 3 mois;15275.65;2728.81;2526.94;1232.17;130.61;98.96;12.82;11.64;10.01;6.96;24599343.04
2022-03-13;Complet - avec rappel de 6 mois ou plus;272.51;42.36;39.58;14.59;15.98;14.52;1.58;1.57;1.11;1.05;305145.98
2022-03-14;Primo dose efficace;1844.21;411.01;337.37;184.9;13.5;9.41;1.61;1.25;0.77;0.45;751482.94
2022-03-14;Complet - avec rappel entre 3 mois et 6 mois;65782.05;13146.23;14771.89;7788.64;376.67;279.98;30.62;23.85;38.98;32.46;14043138.62
2022-03-14;Complet - avec rappel de 6 mois ou plus;1987.57;297.68;405.14;181.0;20.4;16.71;1.46;1.31;1.36;1.36;308150.67
2022-03-15;Non-vaccinés;31655.99;9720.62;7510.78;4383.95;220.78;173.43;20.57;17.07;23.32;20.09;14005054.17
2022-03-15;Primo dose récente;125.1;24.51;28.92;19.28;2.22;2.2;0.15;0.15;0.0;0.0;25219.02
2022-03-15;Complet de moins de 3 mois - sans rappel;5308.55;1413.88;1085.61;603.37;32.69;26.33;4.27;3.94;2.3;1.0;1858860.49
2022-03-16;Non-vaccinés;29846.31;9909.26;7931.53;4564.84;203.33;162.6;19.19;15.06;30.06;23.21;14005271.55
2022-03-16;Primo dose récente;109.03;18.88;16.34;10.57;2.23;2.22;0.0;0.0;0.17;0.0;24226.93
2022-03-16;Complet entre 3 mois et 6 mois - sans rappel;8398.93;2346.72;1966.42;1108.73;66.25;49.92;5.98;4.15;4.1;3.43;3383304.05
2022-03-16;Complet de 6 mois ou plus - sans rappel;18317.34;5192.32;3714.47;2164.62;79.63;63.09;11.3;7.86;13.18;12.1;8698560.8
2022-03-16;Complet - avec rappel de moins de 3 mois;61660.46;18355.73;14774.61;8918.37999999999;174.06;132.05;21.74;18.49;13.1;11.79;22988255.36
2022-03-16;Complet - avec rappel entre 3 mois et 6 mois;51764.32;12243.21;12361.1;6801.61;373.81;292.94;35.16;30.21;43.63;28.47;15430722.55
2022-03-17;Non-vaccinés;29185.13;10267.22;8165.72;4917.98;211.0;168.75;17.53;12.48;23.08;17.56;14004146.04
2022-03-17;Primo dose efficace;1329.59;335.48;243.1;136.64;17.49;15.22;1.07;1.05;3.28;3.23;744142.97
2022-03-17;Complet de moins de 3 mois - sans rappel;4582.24;1496.34;1185.14;722.05;19.15;15.63;2.05;2.0;1.79;1.58;1793765.28
2022-03-17;Complet - avec rappel entre 3 mois et 6 mois;46097.43;13462.72;13735.28;7964.99;355.72;276.4;39.01;29.05;33.82;25.23;16143494.41
2022-03-17;Complet - avec rappel de 6 mois ou plus;1853.13;380.94;507.63;230.5;32.79;26.44;3.16;3.0;3.9;3.9;460530.02
2022-03-18;Non-vaccinés;31611.06;11131.77;9441.85;5697.07;188.78;146.0;24.46;19.82;24.51;18.53;14004575.47
2022-03-18;Primo dose récente;111.96;15.42;12.09;8.97;0.0;0.0;0.02;0.0;0.0;0.0;21917.14
2022-03-18;Complet entre 3 mois et 6 mois - sans rappel;7796.53;2326.87;2120.09;1208.19;45.13;34.07;9.19;5.13;5.05;4.69;3257482.93
2022-03-19;Primo dose efficace;1049.81;199.19;159.98;81.83;8.61;3.53;0.47;0.22;2.36;2.36;740099.69
2022-03-19;Complet - avec rappel entre 3 mois et 6 mois;47202.17;9068.06;10719.1;5765.01;236.24;190.65;27.83;21.0;26.77;24.63;17759423.82
2022-03-19;Complet - avec rappel de 6 mois ou plus;1745.05;219.42;295.08;120.16;21.99;19.92;1.5;1.4;2.0;2.0;571527.38
2022-03-20;Non-vaccinés;7912.29;2213.75;1821.56;890.72;137.99;107.15;22.87;19.44;20.8;16.28;14003727.85
2022-03-20;Primo dose efficace;414.41;60.28;49.82;18.24;6.24;5.04;0.77;0.57;4.07;3.02;737358.83
2022-03-20;Complet - avec rappel entre 3 mois et 6 mois;13952.21;2736.74;3071.53;1528.08;241.91;193.27;28.61;24.96;36.85;32.07;18262357.03
2022-03-21;Non-vaccinés;52141.81;20738.83;19386.17;12108.26;268.39;196.14;15.87;12.77;21.02;15.4;14005204.6
2022-03-21;Primo dose récente;139.89;41.28;42.49;29.35;1.08;1.06;0.0;0.0;0.0;0.0;20550.06
2022-03-21;Complet - avec rappel entre 3 mois et 6 mois;102161.36;29303.73;34632.98;20315.24;466.04;366.4;36.79;28.51;23.63;19.33;18449566.41
2022-03-22;Primo dose efficace;1818.39;492.5;426.0;237.89;15.74;13.93;0.75;0.62;2.48;2.4;736114.03
2022-03-22;Complet - avec rappel entre 3 mois et 6 mois;83352.33;25076.11;27799.11;16383.58;477.88;373.78;42.03;35.17;28.58;22.68;19056969.79
2022-03-23;Non-vaccinés;41750.44;16550.17;14891.69;9046.58;238.31;177.83;25.43;20.7;18.36;16.33;14006008.38
2022-03-23;Complet entre 3 mois et 6 mois - sans rappel;10161.55;3675.33;3406.99;2124.4;63.04;53.66;6.04;5.63;6.78;6.38;3048032.0
2022-03-23;Complet - avec rappel de 6 mois ou plus;3884.3;725.51;1096.07;468.27;59.43;45.85;3.59;2.26;5.28;3.89;698017.27
2022-03-24;Complet de 6 mois ou plus - sans rappel;22939.71;9326.3;7449.28;4836.77;102.63;73.67;10.68;7.71;7.46;5.91;9251985.1
2022-03-24;Complet - avec rappel entre 3 mois et 6 mois;76413.28;28839.36;30659.77;19096.31;463.74;347.77;47.28;39.05;41.23;33.33;20338776.16
2022-03-24;Complet - avec rappel de 6 mois ou plus;3727.39;861.54;1165.6;549.95;62.66;47.04;4.2;4.18;11.2;9.63;750426.61
2022-03-25;Primo dose récente;106.51;26.99;32.74;16.34;1.18;1.18;0.02;0.0;0.0;0.0;18822.12
2022-03-25;Complet - avec rappel de moins de 3 mois;56609.37;21548.26;20120.07;12699.78;128.49;101.75;15.63;12.61;12.44;11.0;17370553.28
2022-03-25;Complet - avec rappel de 6 mois ou plus;4165.2;972.66;1234.59;597.57;55.34;42.38;2.44;1.36;11.84;9.88;810383.56
2022-03-26;Non-vaccinés;27093.8;9331.76;8981.05999999999;5088.46;164.38;125.64;20.88;17.04;28.72;22.78;14005419.54
2022-03-26;Primo dose efficace;1146.32;273.48;256.18;142.18;8.32;6.77;1.22;1.06;2.18;1.11;729205.47
2022-03-26;Complet de 6 mois ou plus - sans rappel;17728.61;5276.2;4893.64;2845.04;78.11;63.35;8.56;7.03;9.83;7.54;9375357.39
2022-03-27;Non-vaccinés;8201.28;2410.28;2136.86;991.81;167.96;129.07;21.12;15.29;14.32;12.74;14005005.77
2022-03-27;Primo dose efficace;410.27;75.87;59.91;27.36;9.01;8.24;1.58;1.26;1.03;1.03;727658.63
2022-03-27;Complet - avec rappel de 6 mois ou plus;1012.95;168.4;199.7;78.7;52.84;39.92;4.79;3.06;7.21;6.74;884256.16
2022-03-28;Complet de moins de 3 mois - sans rappel;8165.93;3277.84;3119.24;1957.43;36.19;28.53;1.73;1.45;2.77;2.31;1564893.5
2022-03-28;Complet - avec rappel de moins de 3 mois;82791.2400000001;32763.78;32976.72;21055.53;199.85;160.69;26.19;22.93;8.12;6.77;17206923.07
2022-03-29;Primo dose récente;91.71;25.65;25.84;17.61;1.03;1.0;0.15;0.15;0.0;0.0;18113.84
2022-03-30;Primo dose efficace;1801.38;532.56;468.86;256.67;21.36;19.79;0.59;0.5;2.61;1.2;725533.24
2022-03-30;Complet entre 3 mois et 6 mois - sans rappel;9503.5;3525.36;3159.18;1946.71;67.42;49.97;7.06;6.66;5.15;4.51;2710872.6
2022-03-30;Complet - avec rappel de moins de 3 mois;60032.18;23663.96;21424.53;13624.02;191.02;150.82;19.32;13.03;8.92;6.45;16093361.27
2022-03-30;Complet - avec rappel entre 3 mois et 6 mois;100594.89;35657.91;38131.03;23096.71;574.19;447.61;65.13;49.05;50.39;41.41;21921764.19
2022-03-31;Non-vaccinés;37680.49;15273.6;13110.13;8039.29;257.73;190.45;21.58;19.52;19.99;16.41;14006209.43
2022-03-31;Primo dose récente;81.97;13.12;17.2;6.4;0.0;0.0;0.0;0.0;0.0;0.0;17847.05
2022-03-31;Primo dose efficace;1638.27;509.66;457.47;233.75;15.54;11.19;1.32;0.23;4.65;4.62;723280.58
2022-03-31;Complet de moins de 3 mois - sans rappel;5031.0;2040.58;1820.28;1142.96;28.53;19.95;1.4;1.26;1.57;1.37;1484877.12
2022-03-31;Complet - avec rappel de moins de 3 mois;49068.41;20760.02;18910.15;12257.78;165.08;128.04;13.77;10.65;10.9;10.39;15549787.07
2022-04-01;Complet de moins de 3 mois - sans rappel;4806.77;1771.97;1638.9;980.49;27.56;18.49;3.72;3.57;1.38;1.32;1462335.8
2022-04-01;Complet entre 3 mois et 6 mois - sans rappel;7618.42;2612.23;2475.64;1424.11;65.77;53.27;5.65;3.88;1.56;1.45;2634326.69
2022-04-01;Complet de 6 mois ou plus - sans rappel;22627.51;8571.58;7000.16;4275.89;104.59;82.4;10.64;9.07;9.49;7.28;9650317.79
2022-04-01;Complet - avec rappel de moins de 3 mois;47517.14;18001.96;17344.07;10698.36;143.71;108.34;26.41;23.01;9.34;9.17;15090534.94
2022-04-01;Complet - avec rappel entre 3 mois et 6 mois;89033.34;31101.49;34567.87;20224.59;519.63;411.18;64.14;51.98;42.79;38.08;22839265.07
2022-04-02;Complet - avec rappel entre 3 mois et 6 mois;65586.28;17181.28;20850.77;11471.04;346.56;269.17;40.62;28.02;28.25;20.04;22908139.35
2022-04-02;Complet - avec rappel de 6 mois ou plus;3877.04;728.33;994.51;454.09;56.81;46.78;3.65;2.0;6.29;5.19;1156038.63
2022-04-03;Non-vaccinés;7872.33;2301.79;2043.86;941.8;180.4;129.73;14.08;11.76;17.1;14.58;14006556.79
2022-04-03;Primo dose récente;21.6;2.67;6.86;2.33;1.06;1.0;0.0;0.0;0.0;0.0;16987.85
2022-04-03;Complet - avec rappel de 6 mois ou plus;1352.42;246.37;296.59;114.64;67.02;52.83;4.09;3.74;8.54;6.65;1178445.75
2022-04-04;Non-vaccinés;52324.12;20853.99;19785.8;11906.72;268.71;215.21;30.12;24.26;16.86;11.98;14008057.72
2022-04-05;Primo dose efficace;1746.64;493.34;435.36;238.06;22.36;15.76;1.04;1.0;3.07;3.0;718515.59
2022-04-05;Complet - avec rappel de 6 mois ou plus;9286.6;1590.25;2527.54;955.65;108.14;84.71;8.78;5.7;14.01;10.5;1233426.54
2022-04-06;Non-vaccinés;40752.12;15322.42;13832.18;8131.44;273.68;210.01;32.6;28.22;30.65;25.17;14008845.69
2022-04-06;Complet de moins de 3 mois - sans rappel;5241.82;1989.89;1823.73;1106.55;27.7;18.56;2.49;2.05;0.53;0.11;1393155.34
2022-04-06;Complet - avec rappel de moins de 3 mois;47770.33;18532.11;17480.9;11136.57;143.57;106.96;12.92;10.72;6.46;3.46;13672751.63
2022-04-07;Complet entre 3 mois et 6 mois - sans rappel;7320.88;2662.75;2513.4;1513.4;60.14;43.9;4.23;3.49;8.86;7.24;2459467.99
2022-04-07;Complet - avec rappel de moins de 3 mois;40487.01;16776.23;15875.43;10328.66;130.12;99.31;15.21;12.19;5.27;4.48;13055431.74
2022-04-07;Complet - avec rappel de 6 mois ou plus;7582.61;1719.83;2450.19;1127.92;123.52;89.25;11.63;9.91;10.55;5.8;1361324.77
2022-04-08;Complet de 6 mois ou plus - sans rappel;23257.26;8096.62;6760.9;4062.34;127.6;98.84;12.18;8.18;13.85;11.76;9913447.17000001
2022-04-09;Primo dose récente;70.1;13.97;18.48;9.38;0.03;0.03;0.0;0.0;0.0;0.0;16080.75
2022-04-09;Complet de moins de 3 mois - sans rappel;3080.34;820.600000000001;863.23;450.48;18.94;14.06;2.37;2.25;0.27;0.03;1282326.38
2022-04-09;Complet - avec rappel de moins de 3 mois;26448.41;7433.58;8120.57;4637.69;92.6600000000001;70.86;6.39;4.89;8.65;5.89;11587190.08
2022-04-09;Complet - avec rappel entre 3 mois et 6 mois;73249.24;20112.53;24876.43;13909.64;425.99;326.95;63.77;52.28;41.63;33.49;26013812.67
2022-04-09;Complet - avec rappel de 6 mois ou plus;5132.03;969.04;1435.27;616.87;87.72;69.31;11.04;6.89;14.03;9.18;1509000.73
2022-04-10;Non-vaccinés;7792.14;1982.29;1701.35;751.25;182.63;141.62;24.33;21.86;28.33;21.1;14009364.02
2022-04-10;Primo dose récente;29.84;4.55;3.62;1.29;0.13;0.1;0.0;0.0;0.0;0.0;15656.45
2022-04-10;Primo dose efficace;409.14;59.54;59.44;19.97;19.47;12.26;2.39;2.0;1.4;1.36;713217.81
2022-04-10;Complet entre 3 mois et 6 mois - sans rappel;1589.86;315.66;364.77;154.89;33.78;23.99;5.34;3.97;6.2;5.0;2409223.0
2022-04-10;Complet de 6 mois ou plus - sans rappel;5236.37;975.59;979.05;443.3;77.28;51.83;8.06;6.18;14.26;11.23;10005363.1
2022-04-10;Complet - avec rappel entre 3 mois et 6 mois;19264.26;4374.66;5691.65;2689.91;367.38;283.89;48.61;36.94;33.25;23.93;26451525.55
2021-05-31;Non-vaccinés;158512.05;21273.24;9060.94;3652.12;285.93;211.71;80.7;59.93;27.53;15.63;41551920.91
2021-05-31;Primo dose récente;18024.79;1588.55;702.56;313.63;16.02;13.07;5.82;4.1;0.14;0.0;4942471.84
2021-05-31;Primo dose efficace;43808.11;2964.99;538.11;173.32;47.24;27.41;5.08;3.72;11.19;8.37;10516147.38
2021-06-01;Complet de moins de 3 mois - sans rappel;32805.84;1757.3;618.77;202.09;36.81;30.03;10.58;6.17;2.77;0.61;8903475.26
2021-06-02;Primo dose efficace;36436.32;2341.26;320.88;91.11;30.62;24.62;9.46;5.04;4.96;3.6;11060140.97
2021-06-03;Complet de 6 mois ou plus - sans rappel;0.04;0.03;0.04;0.03;0.0;0.0;0.0;0.0;0.0;0.0;0.04
2021-06-04;Non-vaccinés;162055.46;13829.88;5541.31;1719.35;265.18;193.7;59.03;48.36;21.61;17.8;39895510.8
2021-06-04;Complet de moins de 3 mois - sans rappel;39685.58;1541.65;528.23;149.5;27.6;21.4;7.06;3.97;3.41;3.0;9401171.72
2021-06-05;Complet entre 3 mois et 6 mois - sans rappel;4432.1;198.18;40.18;12.12;6.22;4.32;3.13;3.08;0.78;0.24;1840661.06
2021-06-06;Complet de moins de 3 mois - sans rappel;6356.54;339.85;75.8;13.96;17.28;7.78;6.13;5.87;2.22;2.13;9782299.98999999
2021-06-06;Complet entre 3 mois et 6 mois - sans rappel;1456.14;111.68;15.28;2.52;1.8;1.1;0.14;0.0;1.59;1.26;1862252.33
2021-06-07;Non-vaccinés;139260.96;15045.47;5848.39;2089.04;238.7;174.32;54.39;47.33;22.06;17.23;39010851.06
2021-06-07;Primo dose récente;16600.24;1181.23;407.11;188.8;9.73;7.54;4.75;4.61;0.0;0.0;4716442.82
2021-06-07;Primo dose efficace;48692.24;2725.63;386.35;130.98;33.06;26.13;10.02;8.7;6.44;3.52;12025262.06
2021-06-07;Complet de moins de 3 mois - sans rappel;43983.03;1789.11;662.7;204.73;27.05;17.99;8.09;7.73;2.3;2.3;9815013.41
2021-06-08;Primo dose récente;13974.35;1052.25;259.91;114.29;11.14;9.68;1.42;0.31;0.0;0.0;4783797.7
2021-06-08;Complet entre 3 mois et 6 mois - sans rappel;7886.01;361.34;55.37;12.18;5.53;5.06;2.14;2.0;1.57;1.2;1920386.53
2021-06-09;Primo dose efficace;38529.94;2053.85;238.6;54.79;13.83;10.07;4.66;3.25;9.12;8.13;12180968.67
2021-06-09;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.81
2021-06-10;Non-vaccinés;115465.79;10524.93;3106.1;1056.1;165.43;125.14;43.94;33.5;22.48;17.75;37905314.41
2021-06-11;Primo dose récente;17772.0;749.15;219.76;73.1;9.29;4.89;4.24;3.18;0.0;0.0;4694775.02
2021-06-11;Complet de moins de 3 mois - sans rappel;36793.34;1313.85;363.92;85.09;26.32;19.04;4.5;4.16;3.56;3.25;10661454.42
2021-06-11;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8
2021-06-12;Complet de moins de 3 mois - sans rappel;24105.18;743.02;167.87;40.37;15.68;11.23;4.75;3.39;0.7;0.5;10961408.75
2021-06-13;Complet entre 3 mois et 6 mois - sans rappel;1604.86;98.33;7.44;0.0;2.58;2.55;3.45;1.0;0.85;0.73;2181314.39
2021-06-14;Complet de moins de 3 mois - sans rappel;46030.26;1560.59;386.35;124.42;24.13;16.02;4.5;2.71;2.81;2.27;11215551.38
2021-06-15;Complet entre 3 mois et 6 mois - sans rappel;7298.57;309.06;44.17;9.25;4.47;2.15;1.04;1.0;1.99;1.46;2220526.84
2021-06-16;Non-vaccinés;91472.37;7790.42;2067.48;636.37;120.86;83.85;33.62;23.29;12.9;7.2;36197505.06
2021-06-16;Primo dose récente;13099.62;667.02;141.38;42.72;3.58;2.14;0.45;0.05;0.0;0.0;4383017.27
2021-06-16;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.79
2021-06-17;Non-vaccinés;102412.02;7295.13;2027.12;602.74;111.32;73.84;34.99;23.41;24.3;17.18;35887155.09
2021-06-17;Primo dose récente;15319.61;636.77;131.64;51.58;6.11;5.81;0.34;0.12;0.02;0.02;4279099.48
2021-06-17;Primo dose efficace;44318.74;1709.64;169.25;39.17;14.77;6.88;3.55;3.29;5.51;4.3;12919768.97
2021-06-17;Complet de moins de 3 mois - sans rappel;32759.63;1250.05;242.18;65.21;16.22;12.33;7.01;5.09;1.64;0.74;12053385.83
2021-06-18;Non-vaccinés;125537.85;6771.3;2125.8;530.71;104.79;66.48;25.42;17.61;12.04;9.5;35573052.1
2021-06-18;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.78
2021-06-19;Complet entre 3 mois et 6 mois - sans rappel;4972.64;189.31;19.86;4.44;6.08;4.91;0.23;0.03;2.46;1.36;2387804.63
2021-06-19;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.78
2021-06-20;Complet de moins de 3 mois - sans rappel;8099.86;349.78;44.54;13.87;8.3;5.44;2.68;1.68;4.65;4.51;12933251.04
2021-06-20;Complet entre 3 mois et 6 mois - sans rappel;1716.64;108.53;6.03;1.34;5.39;3.25;0.0;0.0;0.77;0.49;2403006.69
2021-06-21;Non-vaccinés;101721.12;7554.71;2137.57;693.57;91.37;65.62;28.73;19.66;15.5;9.9;34960866.78
2021-06-21;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.77
2021-06-22;Non-vaccinés;82993.06;7097.21;1606.69;485.99;101.36;73.32;20.78;13.94;13.46;10.33;34768283.09
2021-06-22;Primo dose récente;9093.43;601.36;89.62;34.69;3.08;2.44;3.5;1.07;0.0;0.0;3726173.42
2021-06-22;Complet entre 3 mois et 6 mois - sans rappel;7589.04;304.53;21.23;0.6;6.45;4.29;1.2;1.2;1.63;0.0;2443786.46
2021-06-22;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.77
2021-06-23;Complet de moins de 3 mois - sans rappel;34376.46;1372.86;230.91;69.28;15.49;11.64;4.5;4.42;1.05;0.4;13732606.51
2021-06-23;Complet entre 3 mois et 6 mois - sans rappel;6840.17;327.98;25.4;4.52;5.57;4.77;2.24;2.2;3.32;2.0;2490182.01
2021-06-23;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.77
2021-06-24;Non-vaccinés;92705.48;6206.58;1543.16;511.35;85.1;65.16;20.23;13.34;9.41;7.65;34317628.18
2021-06-24;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.77
2021-06-24;Complet de 6 mois ou plus - sans rappel;0.06;0.0;0.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06
2021-06-25;Primo dose efficace;47363.37;1947.37;180.36;34.03;15.06;10.02;2.18;1.18;1.94;1.39;13079987.91
2021-06-25;Complet de moins de 3 mois - sans rappel;44540.16;1546.53;278.95;71.44;8.95;4.75;4.88;3.88;1.43;0.0;14436868.48
2021-06-26;Primo dose récente;6556.34;238.47;40.82;11.11;0.42;0.42;1.17;0.17;0.0;0.0;3099585.15
2021-06-26;Complet entre 3 mois et 6 mois - sans rappel;5153.27;195.37;25.64;4.54;2.04;1.24;0.0;0.0;1.5;1.0;2639766.92
2021-06-26;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.76
2021-06-27;Primo dose récente;1582.31;81.03;18.55;6.39;2.24;1.16;0.03;0.0;0.0;0.0;2972647.84
2021-06-27;Primo dose efficace;6938.43;330.0;30.39;10.16;8.27;5.6;2.15;2.0;2.78;1.94;12958010.79
2021-06-28;Non-vaccinés;106191.42;7627.06;1918.55;686.02;96.79;68.19;18.34;12.49;5.89;3.3;33649599.92
2021-06-28;Complet de 6 mois ou plus - sans rappel;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.15
2021-06-28;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.76
2021-06-29;Non-vaccinés;89615.48;7444.07;1616.05;549.6;81.13;57.71;16.56;12.4;6.98;4.6;33497774.0
2021-06-29;Complet de 6 mois ou plus - sans rappel;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.13
2021-06-30;Primo dose efficace;40411.9;2367.8;253.36;87.43;9.28;7.42;2.73;2.31;2.52;2.52;12567305.83
2021-06-30;Complet de moins de 3 mois - sans rappel;41916.17;1964.44;344.86;112.45;16.01;11.58;4.0;2.2;3.2;1.2;16038696.05
2021-07-01;Complet de moins de 3 mois - sans rappel;41297.06;2106.09;349.17;99.83;6.04;4.19;4.8;3.4;1.77;0.57;16429890.65
2021-07-01;Complet de 6 mois ou plus - sans rappel;1.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.64
2021-07-02;Complet de 6 mois ou plus - sans rappel;0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;129.08
2021-07-02;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.75
2021-07-03;Non-vaccinés;72303.75;3160.82;1112.85;352.88;47.23;36.9;15.03;12.83;14.33;11.44;32670667.75
2021-07-03;Primo dose efficace;29279.58;1105.45;169.96;51.58;6.02;3.93;1.51;1.17;3.72;2.66;12034934.19
2021-07-04;Primo dose récente;1657.58;68.55;32.01;8.36;1.38;1.12;0.27;0.0;0.0;0.0;2355882.77
2021-07-04;Complet de 6 mois ou plus - sans rappel;0.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;215.07
2021-07-04;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.74
2021-07-05;Non-vaccinés;127130.28;8228.28;2917.52;1129.03;85.31;57.68;19.33;13.58;8.18;4.0;32474621.1
2021-07-05;Complet de 6 mois ou plus - sans rappel;1.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;239.05
2021-07-05;Complet - avec rappel de moins de 3 mois;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.74
2021-07-06;Non-vaccinés;99649.27;8005.74;2393.96;964.51;71.54;53.94;23.53;20.08;9.26;7.71;32309160.15
2021-07-06;Primo dose efficace;37751.86;2762.42;355.65;133.61;7.35;5.18;2.27;2.11;2.04;1.29;11491978.12
2021-07-06;Complet entre 3 mois et 6 mois - sans rappel;9532.88;522.71;61.29;16.97;3.87;3.45;0.12;0.09;1.55;0.0;3166968.21
